,DisplayName,Year,Genre,Location,Sales
362,"Tomb Raider III: Adventures of Lara Croft, PS",1997.0,Action,NA_Sales,1.66
363,"James Bond 007: Agent Under Fire, PS2",2001.0,Shooter,NA_Sales,1.9
364,"LEGO Star Wars: The Video Game, PS2",2005.0,Action,NA_Sales,1.98
365,"Battlefield 4, X360",2013.0,Shooter,NA_Sales,2.14
366,"FIFA Soccer 11, X360",2010.0,Sports,NA_Sales,0.71
367,"Rugrats in Paris: The Movie, PS",2000.0,Action,NA_Sales,1.96
368,"Spyro 2: Ripto's Rage!, PS",1999.0,Platform,NA_Sales,2.14
369,"Left 4 Dead, X360",2008.0,Shooter,NA_Sales,2.66
370,"Mario & Sonic at the Olympic Winter Games, DS",2009.0,Sports,NA_Sales,1.22
371,"Resident Evil 5, X360",2009.0,Action,NA_Sales,2.11
372,"Donkey Kong Country 3: Dixie Kong's Double Trouble!, SNES",1996.0,Platform,NA_Sales,1.17
373,"Assassin's Creed: Brotherhood, X360",2010.0,Action,NA_Sales,2.84
374,"Kung Fu, NES",1985.0,Action,NA_Sales,1.64
375,"Batman: Arkham Asylum, X360",2009.0,Action,NA_Sales,2.2
376,"Clubhouse Games, DS",2006.0,Misc,NA_Sales,0.59
378,"Star Wars Battlefront (2015), XOne",2015.0,Shooter,NA_Sales,1.94
379,"Battlefield: Bad Company 2, X360",2010.0,Shooter,NA_Sales,2.09
380,"Guitar Hero: On Tour, DS",2008.0,Misc,NA_Sales,2.11
381,"Assassin's Creed: Unity, XOne",2014.0,Action,NA_Sales,2.26
382,"Far Cry 3, PS3",2012.0,Shooter,NA_Sales,0.88
383,"Monster Hunter 4, 3DS",2013.0,Role-Playing,NA_Sales,0.0
384,"Borderlands, X360",2009.0,Shooter,NA_Sales,2.39
385,"Tekken 4, PS2",2002.0,Fighting,NA_Sales,1.55
386,"Battlefield 4, PS4",2013.0,Shooter,NA_Sales,1.34
387,"LittleBigPlanet 2, PS3",2011.0,Platform,NA_Sales,1.82
388,"Grand Theft Auto 2, PS",1998.0,Action,NA_Sales,1.13
389,"Final Fantasy III, SNES",1994.0,Role-Playing,NA_Sales,0.86
390,"Spider-Man 2, PS2",2004.0,Action,NA_Sales,1.75
391,"F-1 Race, GB",1990.0,Racing,NA_Sales,1.73
392,"FIFA Soccer 2003, PS2",2002.0,Sports,NA_Sales,0.46
393,"Crash Bash, PS",2000.0,Misc,NA_Sales,1.56
394,"LEGO Batman: The Videogame, X360",2008.0,Action,NA_Sales,2.03
395,"Metal Gear Solid V: The Phantom Pain, PS4",2015.0,Action,NA_Sales,1.08
396,"The Legend of Zelda: Spirit Tracks, DS",2009.0,Action,NA_Sales,1.43
397,"WWF War Zone, PS",1998.0,Fighting,NA_Sales,2.47
398,"The Legend of Zelda: Majora's Mask, N64",2000.0,Action,NA_Sales,1.9
399,"Professor Layton and the Unwound Future, DS",2008.0,Puzzle,NA_Sales,0.65
400,"Rugrats: Search For Reptar, PS",1998.0,Adventure,NA_Sales,1.63
401,"Assassin's Creed IV: Black Flag, X360",2013.0,Action,NA_Sales,1.9
402,"English Training: Have Fun Improving Your Skills!, DS",2006.0,Misc,NA_Sales,0.0
403,"James Bond 007: Nightfire, PS2",2002.0,Shooter,NA_Sales,1.45
404,"Ratchet & Clank, PS2",2002.0,Platform,NA_Sales,1.44
405,"Mario Party 9, Wii",2012.0,Misc,NA_Sales,1.15
406,"Star Wars Episode III: Revenge of the Sith, PS2",2005.0,Action,NA_Sales,1.47
407,"Max Payne, PS2",2001.0,Shooter,NA_Sales,1.99
408,"The Lord of the Rings: The Return of the King, PS2",2003.0,Action,NA_Sales,1.5
409,"Assassin's Creed Syndicate, PS4",2015.0,Action,NA_Sales,0.8
410,"Destiny, XOne",2014.0,Shooter,NA_Sales,2.13
411,"True Crime: Streets of LA, PS2",2003.0,Action,NA_Sales,1.89
412,"Wii Music, Wii",2008.0,Misc,NA_Sales,1.36
413,"Gran Turismo (PSP), PSP",2009.0,Racing,NA_Sales,0.5
414,"Monster Hunter X, 3DS",2015.0,Action,NA_Sales,0.25
415,"Tekken, PS",1995.0,Fighting,NA_Sales,0.95
416,"FIFA 16, XOne",2015.0,Sports,NA_Sales,0.88
417,"L.A. Noire, PS3",2011.0,Adventure,NA_Sales,1.27
418,"Madden NFL 16, PS4",2015.0,Sports,NA_Sales,2.33
419,"Yokai Watch 2 Ganso/Honke, 3DS",2014.0,Role-Playing,NA_Sales,0.03
420,"007: Tomorrow Never Dies, PS",1999.0,Shooter,NA_Sales,1.72
422,"Killer Instinct, SNES",1995.0,Fighting,NA_Sales,2.26
423,"WWF SmackDown! 2: Know Your Role, PS",2000.0,Fighting,NA_Sales,1.76
424,"Crisis Core: Final Fantasy VII, PSP",2007.0,Role-Playing,NA_Sales,1.35
425,"God of War: Chains of Olympus, PSP",2008.0,Action,NA_Sales,1.48
426,"Dragon Quest VI: Maboroshi no Daichi, SNES",1995.0,Role-Playing,NA_Sales,0.0
427,"Dance Central, X360",2010.0,Misc,NA_Sales,2.15
428,"Enter the Matrix, PS2",2003.0,Action,NA_Sales,1.78
429,"Super Mario Maker, WiiU",2015.0,Platform,NA_Sales,1.18
430,"Fallout: New Vegas, PS3",2010.0,Role-Playing,NA_Sales,1.52
432,"Rhythm Heaven, DS",2008.0,Misc,NA_Sales,0.58
433,"Ace Combat 04: Shattered Skies, PS2",2001.0,Simulation,NA_Sales,2.06
434,"Club Penguin: Elite Penguin Force, DS",2008.0,Adventure,NA_Sales,1.88
435,"Animal Crossing, GC",2001.0,Simulation,NA_Sales,1.92
436,"LEGO Batman: The Videogame, DS",2008.0,Action,NA_Sales,1.79
437,"Sonic Rush, DS",2005.0,Platform,NA_Sales,1.22
438,"Resident Evil 6, PS3",2012.0,Shooter,NA_Sales,0.88
439,"Halo: The Master Chief Collection, XOne",2014.0,Shooter,NA_Sales,1.89
440,"FIFA Soccer 08, PS2",2007.0,Sports,NA_Sales,0.68
441,"Spider-Man, PS",2000.0,Action,NA_Sales,1.7
442,"Need for Speed III: Hot Pursuit, PS",1998.0,Racing,NA_Sales,2.14
443,"Star Wars Episode I Racer, N64",1999.0,Racing,NA_Sales,2.31
444,"Personal Trainer: Cooking, DS",2006.0,Misc,NA_Sales,0.91
445,"The Elder Scrolls IV: Oblivion, PS3",2007.0,Role-Playing,NA_Sales,1.69
446,"Dragon Warrior IV, NES",1990.0,Role-Playing,NA_Sales,0.08
447,"Heavy Rain, PS3",2010.0,Adventure,NA_Sales,1.29
448,"Mass Effect 2, X360",2010.0,Role-Playing,NA_Sales,1.99
449,"FIFA 15, X360",2014.0,Sports,NA_Sales,0.78
450,"Dragon Ball Z: Budokai, PS2",2002.0,Fighting,NA_Sales,2.17
451,"Madden NFL 2002, PS2",2001.0,Sports,NA_Sales,2.5
452,"World Class Track Meet, NES",1986.0,Sports,NA_Sales,1.92
453,"Borderlands 2, X360",2012.0,Shooter,NA_Sales,1.89
454,"The Legend of Zelda: A Link Between Worlds, 3DS",2013.0,Action,NA_Sales,1.4
455,"Donkey Kong, GB",1994.0,Platform,NA_Sales,1.57
456,"The Sims: Vacation, PC",2002.0,Simulation,NA_Sales,1.72
457,"Mass Effect 3, X360",2012.0,Role-Playing,NA_Sales,1.94
458,"Kung Fu Panda, X360",2008.0,Action,NA_Sales,1.91
459,"Far Cry 3, X360",2012.0,Shooter,NA_Sales,1.38
460,"Epic Mickey, Wii",2010.0,Platform,NA_Sales,2.06
461,"Saints Row 2, X360",2008.0,Action,NA_Sales,1.94
462,"Rayman, PS",1995.0,Platform,NA_Sales,1.54
463,"Killzone 2, PS3",2009.0,Shooter,NA_Sales,1.4
464,"Tom Clancy's Splinter Cell, XB",2002.0,Action,NA_Sales,1.85
465,"Mike Tyson's Punch-Out!!, NES",1987.0,Fighting,NA_Sales,2.03
466,"WWE SmackDown! Shut Your Mouth, PS2",2002.0,Sports,NA_Sales,1.45
467,"Gears of War: Ultimate Edition, XOne",2015.0,Shooter,NA_Sales,2.38
468,"NBA 2K13, X360",2012.0,Sports,NA_Sales,2.6
469,"Dragon Ball Z: Budokai Tenkaichi 3, PS2",2007.0,Fighting,NA_Sales,1.15
471,"Middle-Earth: Shadow of Mordor, PS4",2014.0,Action,NA_Sales,1.01
472,"Star Fox, SNES",1993.0,Shooter,NA_Sales,1.61
473,"The Sims: Livin Large, PC",2000.0,Misc,NA_Sales,1.67
474,"World Soccer Winning Eleven 6 International, PS2",2002.0,Sports,NA_Sales,0.12
475,"Devil May Cry, PS2",2001.0,Action,NA_Sales,1.36
476,"Animal Crossing: Happy Home Designer, 3DS",2015.0,Simulation,NA_Sales,0.47
477,"Battlefield: Bad Company 2, PS3",2010.0,Shooter,NA_Sales,1.33
478,"The Sims 4, PC",2014.0,Simulation,NA_Sales,0.96
479,"Star Wars: The Old Republic, PC",2011.0,Role-Playing,NA_Sales,1.58
480,"Sonic Heroes, PS2",2003.0,Platform,NA_Sales,1.04
481,"Kirby Super Star Ultra, DS",2008.0,Platform,NA_Sales,1.57
482,"Hitman 2: Silent Assassin, PS2",2002.0,Action,NA_Sales,1.36
483,"Street Fighter IV, X360",2009.0,Fighting,NA_Sales,1.82
484,"Wave Race 64, N64",1996.0,Racing,NA_Sales,1.98
485,"SOCOM II: U.S. Navy SEALs, PS2",2003.0,Shooter,NA_Sales,2.22
486,"WWE SmackDown! vs. RAW 2006, PS2",2005.0,Fighting,NA_Sales,1.45
487,"inFAMOUS, PS3",2009.0,Action,NA_Sales,1.76
488,"Pac-Man Collection, GBA",2001.0,Puzzle,NA_Sales,2.07
489,"Mass Effect, X360",2007.0,Role-Playing,NA_Sales,1.83
490,"WarioWare: Smooth Moves, Wii",2006.0,Puzzle,NA_Sales,0.87
491,"Cooking Mama: Cook Off, Wii",2007.0,Simulation,NA_Sales,1.43
492,"Super Mario World 2: Yoshi's Island, GBA",2002.0,Platform,NA_Sales,1.75
493,"FIFA 14, PS4",2013.0,Sports,NA_Sales,0.61
494,"Titanfall, XOne",2014.0,Shooter,NA_Sales,1.84
495,"Sonic Mega Collection Plus, PS2",2004.0,Misc,NA_Sales,1.54
496,"Sega Superstars Tennis, X360",2008.0,Sports,NA_Sales,1.75
497,"World Soccer Winning Eleven 7 International, PS2",2003.0,Sports,NA_Sales,0.08
498,"Need for Speed: Most Wanted, PS3",2012.0,Racing,NA_Sales,0.71
499,"Hot Shots Golf 3, PS2",2001.0,Sports,NA_Sales,0.99
500,"Call of Duty: Finest Hour, PS2",2004.0,Shooter,NA_Sales,1.51
501,"Zumba Fitness 2, Wii",2011.0,Sports,NA_Sales,1.54
502,"Syphon Filter, PS",1999.0,Shooter,NA_Sales,2.03
503,"Imagine: Babyz, DS",2007.0,Simulation,NA_Sales,1.3
504,"Colin McRae Rally, PS",1998.0,Racing,NA_Sales,0.09
505,"Call of Duty: Ghosts, XOne",2013.0,Shooter,NA_Sales,1.87
506,"Madden NFL 13, X360",2012.0,Sports,NA_Sales,2.53
507,"The Elder Scrolls III: Morrowind, XB",2002.0,Role-Playing,NA_Sales,2.09
508,"Mortal Kombat, PS3",2011.0,Fighting,NA_Sales,1.98
509,"F-Zero, SNES",1990.0,Racing,NA_Sales,1.37
510,"Yoshi's Story, N64",1997.0,Platform,NA_Sales,1.29
511,"Command & Conquer: Red Alert, PC",1996.0,Strategy,NA_Sales,1.37
512,"Skylanders: Spyro's Adventure, Wii",2011.0,Action,NA_Sales,1.4
513,"FIFA 16, PS3",2015.0,Sports,NA_Sales,0.4
514,"Assassin's Creed: Brotherhood, PS3",2010.0,Action,NA_Sales,1.87
515,"BioShock, X360",2007.0,Shooter,NA_Sales,1.65
516,"Madden NFL 10, X360",2009.0,Sports,NA_Sales,2.52
517,"Medal of Honor, PS3",2010.0,Shooter,NA_Sales,1.28
518,"WWE SmackDown! vs. Raw, PS2",2002.0,Fighting,NA_Sales,1.32
519,"Metroid Prime, GC",2002.0,Shooter,NA_Sales,1.96
520,"Finding Nemo, GBA",2003.0,Action,NA_Sales,1.59
521,"Myst, PC",1994.0,Adventure,NA_Sales,0.02
522,"Need for Speed: Hot Pursuit, PS3",2010.0,Racing,NA_Sales,1.05
523,"Imagine: Fashion Designer, DS",2007.0,Simulation,NA_Sales,1.32
524,"WWE SmackDown! Here Comes the Pain, PS2",2003.0,Fighting,NA_Sales,1.32
525,"Star Wars: The Force Unleashed, X360",2008.0,Action,NA_Sales,1.74
526,"Yoshi's Island DS, DS",2006.0,Platform,NA_Sales,1.47
527,"Hot Shots Golf, PS",1997.0,Sports,NA_Sales,0.29
528,"Killzone 3, PS3",2011.0,Shooter,NA_Sales,1.45
529,"A Bug's Life, PS",1998.0,Platform,NA_Sales,1.96
530,"WWF SmackDown! Just Bring It, PS2",2001.0,Fighting,NA_Sales,1.19
531,"Dragon Quest V: Tenkuu no Hanayome, SNES",1992.0,Role-Playing,NA_Sales,0.0
532,"Mortal Kombat Trilogy, PS",1996.0,Fighting,NA_Sales,1.98
533,"Battlefield 3, PC",2011.0,Shooter,NA_Sales,0.89
534,"NBA Street, PS2",2001.0,Sports,NA_Sales,2.19
535,"Professor Layton and the Last Specter, DS",2009.0,Puzzle,NA_Sales,0.3
536,"Monster Hunter Tri, 3DS",2011.0,Role-Playing,NA_Sales,0.46
537,"Jak II, PS2",2003.0,Platform,NA_Sales,1.68
538,"inFAMOUS: Second Son, PS4",2014.0,Action,NA_Sales,1.27
539,"Ratchet & Clank: Going Commando, PS2",2003.0,Platform,NA_Sales,1.44
540,"Tekken 6, PS3",2009.0,Fighting,NA_Sales,1.2
541,"The Sims, PS2",2003.0,Simulation,NA_Sales,1.41
542,"Sonic and the Secret Rings, Wii",2007.0,Platform,NA_Sales,1.24
543,"Saints Row: The Third, X360",2011.0,Action,NA_Sales,1.25
545,"Mario Paint, SNES",1992.0,Misc,NA_Sales,1.43
546,"Assassin's Creed IV: Black Flag, PS4",2013.0,Action,NA_Sales,1.07
547,"Pokémon Stadium 2, N64",2000.0,Strategy,NA_Sales,1.02
548,"Metroid, NES",1986.0,Action,NA_Sales,1.33
549,"L.A. Noire, X360",2011.0,Adventure,NA_Sales,1.52
550,"Call of Duty 3, X360",2006.0,Shooter,NA_Sales,1.49
551,"The Legend of Zelda: A Link to the Past, GBA",2002.0,Action,NA_Sales,1.75
552,"Onimusha: Warlords, PS2",2001.0,Action,NA_Sales,0.99
553,"Mortal Kombat X, PS4",2015.0,Fighting,NA_Sales,1.47
554,"Mario Party, N64",1998.0,Misc,NA_Sales,1.25
555,"Madden NFL 12, X360",2011.0,Sports,NA_Sales,2.42
556,"LEGO Star Wars II: The Original Trilogy, PS2",2006.0,Action,NA_Sales,1.85
557,"Madden NFL 11, X360",2010.0,Sports,NA_Sales,2.38
558,"Mario vs. Donkey Kong: Mini-Land Mayhem!, DS",2010.0,Puzzle,NA_Sales,1.63
559,"Skate 3, X360",2010.0,Sports,NA_Sales,1.46
560,"Burnout 3: Takedown, PS2",2004.0,Racing,NA_Sales,1.23
561,"Yokai Watch 2 Shinuchi, 3DS",2014.0,Role-Playing,NA_Sales,0.0
562,"Need for Speed: Shift, PS3",2009.0,Racing,NA_Sales,0.69
563,"Final Fantasy XIII-2, PS3",2011.0,Role-Playing,NA_Sales,0.78
564,"Mortal Kombat, GEN",1992.0,Fighting,NA_Sales,1.95
565,"Call Of Duty 2: Big Red One, PS2",2005.0,Shooter,NA_Sales,1.48
566,"Guitar Hero: World Tour, X360",2008.0,Misc,NA_Sales,1.78
567,"Medal of Honor, PS",1998.0,Shooter,NA_Sales,1.44
568,"Fable, XB",2004.0,Role-Playing,NA_Sales,1.99
569,"Hannah Montana, DS",2006.0,Action,NA_Sales,1.59
570,"Tom Clancy's Splinter Cell, PS2",2003.0,Action,NA_Sales,1.15
571,"Skylanders Giants, Wii",2012.0,Action,NA_Sales,1.56
572,"Medal of Honor Heroes, PSP",2006.0,Shooter,NA_Sales,0.86
573,"Super Mario Bros.: The Lost Levels, NES",1986.0,Platform,NA_Sales,0.0
574,"Star Wars: Shadows of the Empire, N64",1996.0,Action,NA_Sales,2.0
575,"LEGO Star Wars: The Complete Saga, X360",2007.0,Action,NA_Sales,1.53
576,"Midnight Club: Street Racing, PS2",2000.0,Racing,NA_Sales,2.0
577,"Pac-Man: Adventures in Time, PSP",2006.0,Fighting,NA_Sales,0.76
578,"Halo Wars, X360",2009.0,Strategy,NA_Sales,1.53
579,"God of War Collection, PS3",2009.0,Action,NA_Sales,1.7
580,"ESPN NFL 2K5, PS2",2004.0,Sports,NA_Sales,2.15
581,"Mario Strikers Charged, Wii",2007.0,Sports,NA_Sales,1.07
582,"Medal of Honor, X360",2010.0,Shooter,NA_Sales,1.55
583,"FIFA Soccer 10, X360",2009.0,Sports,NA_Sales,0.59
584,"NBA 2K12, X360",2011.0,Sports,NA_Sales,2.31
585,"Style Savvy, DS",2008.0,Simulation,NA_Sales,0.63
586,"Harry Potter and the Chamber of Secrets, PS2",2002.0,Action,NA_Sales,0.9
587,"Super Mario All-Stars: Limited Edition, Wii",2010.0,Platform,NA_Sales,1.02
588,"Streets of Rage, GEN",1990.0,Action,NA_Sales,1.86
589,"FIFA Soccer 09, PS3",2008.0,Sports,NA_Sales,0.48
590,"Ratchet & Clank Future: Tools of Destruction, PS3",2007.0,Platform,NA_Sales,0.93
591,"NBA Live 2005, PS2",2004.0,Sports,NA_Sales,2.03
592,"LittleBigPlanet, PSP",2009.0,Platform,NA_Sales,0.64
593,"Killzone: Shadow Fall, PS4",2013.0,Shooter,NA_Sales,0.89
594,"Ghostbusters: The Video Game (DS Version), X360",2009.0,Action,NA_Sales,1.04
595,"Monster Hunter Freedom 2, PSP",2007.0,Role-Playing,NA_Sales,0.37
596,"WWE SmackDown vs. RAW 2007, PS2",2006.0,Fighting,NA_Sales,1.4
597,"Ratchet & Clank: Up Your Arsenal, PS2",2004.0,Platform,NA_Sales,1.31
598,"Art Academy, DS",2010.0,Misc,NA_Sales,0.28
599,"Dragon Age: Origins, X360",2009.0,Role-Playing,NA_Sales,1.76
600,"Madden NFL 08, PS2",2007.0,Sports,NA_Sales,2.14
601,"Sonic Adventure 2 Battle, GC",2001.0,Platform,NA_Sales,1.7
602,"Dragon Warrior II, NES",1987.0,Role-Playing,NA_Sales,0.15
603,"Madden NFL 13, PS3",2012.0,Sports,NA_Sales,2.11
604,"Pokémon Colosseum, GC",2003.0,Role-Playing,NA_Sales,1.21
605,"Deca Sports, Wii",2008.0,Sports,NA_Sales,1.13
606,"Madden NFL 09, X360",2008.0,Sports,NA_Sales,2.21
608,"Crazy Taxi, PS2",2001.0,Racing,NA_Sales,1.13
609,"Perfect Dark, N64",2000.0,Action,NA_Sales,1.55
610,"Game Party, Wii",2007.0,Misc,NA_Sales,1.5
611,"Dragon Warrior, NES",1986.0,Role-Playing,NA_Sales,0.49
612,"Tomb Raider (2013), PS3",2013.0,Action,NA_Sales,0.6
613,"Marvel: Ultimate Alliance, X360",2006.0,Role-Playing,NA_Sales,2.29
614,"PES 2009: Pro Evolution Soccer, PS2",2008.0,Sports,NA_Sales,0.13
615,"Mario Party 2, N64",1999.0,Misc,NA_Sales,1.28
616,"Saints Row: The Third, PS3",2011.0,Action,NA_Sales,0.86
617,"Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City, XB",2003.0,Action,NA_Sales,1.84
618,"LEGO Harry Potter: Years 1-4, Wii",2010.0,Action,NA_Sales,1.29
619,"Mortal Kombat: Deadly Alliance, PS2",2002.0,Fighting,NA_Sales,1.81
620,"Resistance 2, PS3",2008.0,Shooter,NA_Sales,1.15
621,"Pure, X360",2008.0,Racing,NA_Sales,1.38
622,"Tomb Raider: The Last Revelation, PS",1998.0,Action,NA_Sales,1.15
623,"NBA 2K13, PS3",2012.0,Sports,NA_Sales,1.72
625,"NBA 2K14, X360",2013.0,Sports,NA_Sales,2.1
626,"Mario Party 4, GC",2002.0,Misc,NA_Sales,1.13
627,"uDraw Studio, Wii",2010.0,Misc,NA_Sales,1.67
628,"Midnight Club: Los Angeles, PS3",2008.0,Racing,NA_Sales,1.55
629,"Final Fantasy V, SNES",1992.0,Role-Playing,NA_Sales,0.0
630,"Final Fantasy Tactics, PS",1997.0,Role-Playing,NA_Sales,0.93
631,"Twisted Metal 2, PS",1996.0,Racing,NA_Sales,2.12
632,"Halo: Combat Evolved Anniversary, X360",2011.0,Shooter,NA_Sales,1.44
633,"Need for Speed Carbon: Own the City, PSP",2006.0,Racing,NA_Sales,0.87
634,"The Sims: Bustin' Out, PS2",2003.0,Simulation,NA_Sales,1.07
635,"Riven: The Sequel to Myst, PC",1997.0,Adventure,NA_Sales,1.52
636,"Tom Clancy's Rainbow Six: Vegas 2, X360",2008.0,Shooter,NA_Sales,1.56
637,"Sonic Adventure, DC",1998.0,Platform,NA_Sales,1.26
638,"Ice Hockey, NES",1988.0,Sports,NA_Sales,1.27
639,"pro evolution soccer 2011, PS3",2010.0,Sports,NA_Sales,0.29
640,"Dragon Ball Z: Budokai 2, PS2",2003.0,Fighting,NA_Sales,1.63
641,"ATV Offroad Fury, PS2",2001.0,Racing,NA_Sales,2.07
642,"Dino Crisis, PS",1998.0,Action,NA_Sales,0.81
643,"Minecraft, XOne",2014.0,Misc,NA_Sales,1.43
644,"Need for Speed: ProStreet, PS2",2007.0,Racing,NA_Sales,0.69
645,"Madden NFL 16, XOne",2015.0,Sports,NA_Sales,2.07
646,"Tetris Plus, PS",1996.0,Puzzle,NA_Sales,2.1
647,"Pro Wrestling, NES",1987.0,Fighting,NA_Sales,0.77
648,"Theme Hospital, PC",1997.0,Strategy,NA_Sales,2.3
650,"Need for Speed (2015), PS4",2015.0,Racing,NA_Sales,0.49
651,"Zumba Fitness, X360",2010.0,Sports,NA_Sales,1.74
653,"Monopoly, PC",1994.0,Misc,NA_Sales,1.49
654,"Batman: Arkham Origins, PS3",2013.0,Action,NA_Sales,1.07
655,"Dead Island, X360",2011.0,Action,NA_Sales,1.48
656,"Guitar Hero, PS2",2005.0,Misc,NA_Sales,1.67
657,"LEGO Star Wars: The Complete Saga, PS3",2007.0,Action,NA_Sales,1.02
658,"Kinect: Disneyland Adventures, X360",2011.0,Misc,NA_Sales,1.73
659,"WCW/nWo Revenge, N64",1998.0,Fighting,NA_Sales,1.94
660,"Bloodborne, PS4",2015.0,Action,NA_Sales,1.0
661,"NBA 2K15, PS4",2014.0,Sports,NA_Sales,1.46
662,"Madden NFL 11, PS3",2010.0,Sports,NA_Sales,2.04
663,"Yu-Gi-Oh! The Duelists of the Roses, PS2",2001.0,Misc,NA_Sales,1.16
664,"Madden NFL 08, X360",2007.0,Sports,NA_Sales,2.18
665,"Half-Life 2, PC",2004.0,Shooter,NA_Sales,2.28
666,"The Incredibles, PS2",2004.0,Action,NA_Sales,0.96
667,"Tony Hawk's Underground 2, PS2",2004.0,Sports,NA_Sales,1.25
668,"Madden NFL 10, PS3",2009.0,Sports,NA_Sales,2.03
669,"Kinect Sports: Season Two, X360",2011.0,Sports,NA_Sales,1.38
670,"Kirby's Dream Land 2, GB",1995.0,Platform,NA_Sales,0.69
671,"LEGO Harry Potter: Years 1-4, DS",2010.0,Action,NA_Sales,1.07
672,"Donkey Kong Land II, GB",1996.0,Platform,NA_Sales,1.39
673,"Dragon Warrior Monsters, GB",1998.0,Role-Playing,NA_Sales,0.0
674,"Midnight Club: Los Angeles, X360",2008.0,Racing,NA_Sales,1.68
675,"Skylanders SWAP Force, Wii",2013.0,Platform,NA_Sales,1.32
676,"WWE SmackDown vs Raw 2008, PS2",2007.0,Fighting,NA_Sales,0.92
677,"My Fitness Coach, Wii",2008.0,Sports,NA_Sales,1.2
678,"Resident Evil - Code: Veronica X, PS2",2001.0,Action,NA_Sales,1.08
679,"The Sims 3, X360",2010.0,Simulation,NA_Sales,1.27
680,"The Legend of Zelda: Majora's Mask 3D, 3DS",2015.0,Action,NA_Sales,1.14
681,"NBA 2K16, XOne",2015.0,Sports,NA_Sales,1.93
682,"Just Dance Kids, Wii",2010.0,Misc,NA_Sales,1.57
683,"Mario Tennis, N64",2000.0,Sports,NA_Sales,0.78
684,"Grand Theft Auto, PS",1997.0,Action,NA_Sales,0.79
685,"James Bond 007: Everything or Nothing, PS2",2004.0,Shooter,NA_Sales,0.85
686,"WarioWare Touched!, DS",2004.0,Puzzle,NA_Sales,0.52
687,"Need For Speed: High Stakes, PS",1999.0,Racing,NA_Sales,1.58
688,"Chrono Trigger, SNES",1995.0,Role-Playing,NA_Sales,0.28
689,"Cool Boarders 3, PS",1998.0,Sports,NA_Sales,1.65
690,"LEGO Marvel Super Heroes, X360",2013.0,Action,NA_Sales,1.24
691,"Guild Wars 2, PC",2012.0,Action,NA_Sales,0.95
692,"Pokemon Ranger: Shadows of Almia, DS",2008.0,Role-Playing,NA_Sales,0.95
693,"Dead Island, PS3",2011.0,Action,NA_Sales,1.08
694,"Tomb Raider II, PC",1997.0,Action,NA_Sales,0.91
695,"God of War: Ascension, PS3",2013.0,Action,NA_Sales,1.23
696,"Need for Speed Underground 2, XB",2004.0,Racing,NA_Sales,1.38
697,"Pro Evolution Soccer 2010, PS3",2009.0,Sports,NA_Sales,0.3
698,"Just Dance 2015, Wii",2014.0,Misc,NA_Sales,1.11
699,"Yokai Watch Busters, 3DS",2015.0,Action,NA_Sales,0.0
701,"FIFA Soccer 09, PS2",2008.0,Sports,NA_Sales,0.38
702,"Star Wars: The Force Unleashed, PS3",2008.0,Action,NA_Sales,1.01
703,"Borderlands 2, PS3",2012.0,Shooter,NA_Sales,1.05
704,"TOCA Touring Car Championship, PS",1997.0,Racing,NA_Sales,0.07
705,"Paper Mario: Sticker Star, 3DS",2012.0,Role-Playing,NA_Sales,1.12
706,"Sonic's Ultimate Genesis Collection, PS3",2009.0,Misc,NA_Sales,1.34
707,"Super Monkey Ball: Banana Blitz, Wii",2006.0,Misc,NA_Sales,1.07
708,"Kirby: Nightmare in Dream Land, GBA",2002.0,Platform,NA_Sales,1.22
709,"Wario Land 4, GBA",2001.0,Platform,NA_Sales,0.9
710,"Guitar Hero III: Legends of Rock, PS3",2007.0,Misc,NA_Sales,1.4
712,"Resident Evil 4, Wii",2007.0,Action,NA_Sales,1.34
713,"Minecraft, PSV",2014.0,Misc,NA_Sales,0.28
714,"Onimusha 2: Samurai's Destiny, PS2",2002.0,Adventure,NA_Sales,0.62
715,"Cool Boarders 2, PS",1997.0,Sports,NA_Sales,1.52
716,"Paper Mario: The Thousand-Year Door, GC",2004.0,Role-Playing,NA_Sales,1.48
717,"Madden NFL 12, PS3",2011.0,Sports,NA_Sales,1.93
718,"Monster Hunter Tri, Wii",2009.0,Role-Playing,NA_Sales,0.67
719,"Dissidia: Final Fantasy, PSP",2008.0,Fighting,NA_Sales,0.51
720,"Sonic Advance, GBA",2001.0,Platform,NA_Sales,1.19
721,"Spyro: Season of Ice, GBA",2001.0,Platform,NA_Sales,1.29
722,"Teenage Mutant Ninja Turtles II: The Arcade Game, NES",1990.0,Action,NA_Sales,1.74
723,"LEGO Indiana Jones: The Original Adventures, DS",2008.0,Action,NA_Sales,1.42
724,"Dance Dance Revolution X2, PS2",2009.0,Simulation,NA_Sales,1.09
725,"New Super Luigi U, WiiU",2013.0,Platform,NA_Sales,1.27
726,"Prince of Persia: The Sands of Time, PS2",2003.0,Action,NA_Sales,0.88
727,"Scribblenauts, DS",2009.0,Puzzle,NA_Sales,1.71
728,"The Legend of Zelda: Link's Awakening DX, GB",1998.0,Adventure,NA_Sales,1.0
729,"Need for Speed: Hot Pursuit, X360",2010.0,Racing,NA_Sales,1.03
730,"BioShock 2, X360",2010.0,Shooter,NA_Sales,1.45
731,"Assassin's Creed IV: Black Flag, XOne",2013.0,Action,NA_Sales,1.47
